manager_model,method,run_id,query_id,history_name,num_required_gold,num_retrieved_gold,any_gold_retrieved,all_gold_retrieved,gold_recall,memory_context_tokens,confounder_tokens,mixed_or_unattributed_tokens,confounder_token_share,retrieved_entry_count,confusion_type,is_mixed_fused,evidence_has_gold_primary_missed
gemma4-e4b,mem0,0,e28a12b3-8cd2-4b85-9de0-1415e25a01c4,gpt4_d6585ce8,5,2,True,False,0.4,256,49,0,0.19140625,5,type_i,False,False
gemma4-e4b,mem0,0,98aab43a-dbf2-4387-9d3b-f473a1996a7b,gpt4_d6585ce9,1,0,False,False,0.0,250,0,0,0.0,3,type_i,False,False
gemma4-e4b,mem0,0,3175f8da-10f4-475d-99eb-d5620563d5a1,gpt4_d84a3211,3,1,True,False,0.3333333333333333,222,85,0,0.38288288288288286,4,type_i,False,False
gemma4-e4b,mem0,0,5fec65ca-4ad8-42e7-a4c9-21c9bf932cc2,gpt4_d9af6064,1,0,False,False,0.0,238,97,0,0.40756302521008403,5,type_i,False,False
gemma4-e4b,mem0,0,e4e97916-1ef7-43f5-b935-8d76ab4941ff,gpt4_e05b82a6,6,4,True,False,0.6666666666666666,251,46,0,0.18326693227091634,5,type_i,False,False
gemma4-e4b,mem0,0,ea02d61c-b163-45b4-bbf9-36732245d08e,gpt4_e061b84f,3,2,True,False,0.6666666666666666,252,143,0,0.5674603174603174,5,type_i,False,False
gemma4-e4b,mem0,0,fd49de12-db55-475f-8263-880b50e4f56c,gpt4_e061b84g,1,1,True,True,1.0,216,59,0,0.27314814814814814,4,type_i,False,False
gemma4-e4b,mem0,0,325a6da7-bdba-42e1-a6bf-393f27349639,gpt4_e072b769,1,0,False,False,0.0,239,105,0,0.4393305439330544,5,type_i,False,False
gemma4-e4b,mem0,0,3619e3fc-44c5-4af7-a2e5-4236872b6cb4,gpt4_e414231e,2,1,True,False,0.5,241,51,0,0.21161825726141079,5,type_i,False,False
gemma4-e4b,mem0,0,703c1800-4332-4007-8980-fa1ccf083bdc,gpt4_e414231f,1,1,True,True,1.0,251,54,0,0.2151394422310757,5,type_i,False,False
gemma4-e4b,mem0,0,691f9e73-4d91-4b04-a81f-c2bc091190b7,gpt4_ec93e27f,2,0,False,False,0.0,218,177,0,0.8119266055045872,4,type_i,False,False
gemma4-e4b,mem0,0,c9fcccfa-eefa-4b70-9ed0-2dece2cc1694,gpt4_f2262a51,3,3,True,True,1.0,221,91,0,0.4117647058823529,5,type_i,False,False
gemma4-e4b,mem0,0,b4b230e8-28bb-4e29-8c8a-6ad1f0ed43d9,gpt4_f420262c,4,3,True,False,0.75,256,53,0,0.20703125,5,type_i,False,False
gemma4-e4b,mem0,0,f8686867-8497-4ad4-9b46-27f62ca1410c,gpt4_f420262d,1,1,True,True,1.0,231,132,0,0.5714285714285714,5,type_i,False,False
gemma4-e4b,mem0,0,28531c7c-40da-4b14-86ba-0956d75d6666,gpt4_f49edff3,3,3,True,True,1.0,223,56,0,0.25112107623318386,4,type_i,False,False
gemma4-e4b,mem0,0,7ced08f4-07e8-45b4-8478-3fd9385475d1,gpt4_fa19884c,2,2,True,True,1.0,249,0,0,0.0,5,type_i,False,False
gemma4-e4b,mem0,0,ce977133-22af-4c32-8963-936d95141b45,gpt4_fa19884d,1,0,False,False,0.0,244,147,0,0.6024590163934426,5,type_i,False,False
gemma4-e4b,mem0,0,c04a5450-7486-49bc-a6b4-9392e8fc2623,gpt4_fe651585,2,2,True,True,1.0,223,49,0,0.21973094170403587,5,type_i,False,False
Qwen3.5-4B,add_all,0,c173141b-2b5d-424e-a184-9c595c6caa2b,001be529,1,1,True,True,1.0,255,209,0,0.8196078431372549,5,type_i,False,False
Qwen3.5-4B,add_all,0,67c785fd-b152-4f56-9b64-ee48bafcca4e,00ca467f,2,1,True,False,0.5,255,196,0,0.7686274509803922,5,type_i,False,False
Qwen3.5-4B,add_all,0,77df5602-6b49-48a6-aa53-1696386def42,0100672e,2,1,True,False,0.5,225,171,0,0.76,5,type_i,False,False
Qwen3.5-4B,add_all,0,1fcfdc17-a482-4d25-8560-8060c1e0f055,01493427,2,0,False,False,0.0,253,253,0,1.0,5,type_ii,False,False
Qwen3.5-4B,add_all,0,afd53f5d-a910-4809-9f49-1f92d91f205c,031748ae,2,1,True,False,0.5,243,184,0,0.757201646090535,5,type_ii,False,False
Qwen3.5-4B,add_all,0,01694d0c-7085-4b05-9513-b433aa47a27e,06878be2,1,0,False,False,0.0,218,218,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,2737a228-efad-43c8-9992-2a7fceea408a,06db6396,2,0,False,False,0.0,219,219,0,1.0,5,type_ii,False,False
Qwen3.5-4B,add_all,0,8530efe5-292c-4252-92bb-294b6bf859e1,06f04340,3,0,False,False,0.0,216,216,0,1.0,4,type_i,False,False
Qwen3.5-4B,add_all,0,5d5c2fa1-bccb-478d-852d-418b4c18684c,07741c44,2,0,False,False,0.0,239,239,0,1.0,5,type_ii,False,False
Qwen3.5-4B,add_all,0,1685c6c5-a80c-4a6c-a79e-7e9ab990b594,07741c45,2,0,False,False,0.0,235,235,0,1.0,5,type_ii,False,False
Qwen3.5-4B,add_all,0,a4a9e505-bede-46f7-82e3-23aecc93df7c,078150f1,2,0,False,False,0.0,230,230,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,f89600d2-fd30-4a3b-872e-021a20f8aa54,07b6f563,1,0,False,False,0.0,223,223,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,731a1390-5ad1-4f42-a458-fffae3439141,0862e8bf,1,0,False,False,0.0,250,250,0,1.0,6,type_i,False,False
Qwen3.5-4B,add_all,0,6c89b116-06fd-4095-97ab-113c41edc302,08e075c7,1,0,False,False,0.0,247,247,0,1.0,5,type_ii,False,False
Qwen3.5-4B,add_all,0,0764d171-4df8-4bc4-977f-9f3c836c302f,08f4fc43,2,0,False,False,0.0,214,214,0,1.0,4,type_i,False,False
Qwen3.5-4B,add_all,0,91136fd2-8291-44a3-9463-2a5c1670de40,0977f2af,2,1,True,False,0.5,231,179,0,0.7748917748917749,5,type_ii,False,False
Qwen3.5-4B,add_all,0,cb166cb1-bfd8-44c7-b153-d26f97989e6c,099778bb,2,1,True,False,0.5,245,181,0,0.7387755102040816,5,type_i,False,False
Qwen3.5-4B,add_all,0,6a3ee968-7090-416a-b436-e1807bbfa9fc,09ba9854,2,2,True,True,1.0,246,148,0,0.6016260162601627,5,type_i,False,False
Qwen3.5-4B,add_all,0,f8aa86dd-670b-42d8-9929-7e1ecaf337eb,09d032c9,2,0,False,False,0.0,254,254,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,5b88c82a-e4dd-4ba9-bc0c-438bafb2af50,0a34ad58,2,0,False,False,0.0,228,228,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,8e8dfad9-4e72-44ad-80f9-9ee34527ea44,0a995998,3,0,False,False,0.0,228,228,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,d1664d66-b2b4-46a9-a4d5-04479fcd9d93,0bb5a684,2,1,True,False,0.5,213,103,0,0.4835680751173709,4,type_i,False,False
Qwen3.5-4B,add_all,0,6998f7c2-7d1c-4fcd-85b8-40719a29e395,0bc8ad92,2,0,False,False,0.0,234,234,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,90265e41-a6e8-4db1-8839-1d8b6e3a7ec1,0bc8ad93,1,0,False,False,0.0,245,245,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,5c96ffba-9867-4716-a433-134bfd37f0e7,0db4c65d,2,1,True,False,0.5,213,102,0,0.4788732394366197,4,type_i,False,False
Qwen3.5-4B,add_all,0,3ee0860b-6c64-444f-a7fe-9de87fd42ad3,0ddfec37,2,0,False,False,0.0,256,256,0,1.0,5,type_ii,False,False
Qwen3.5-4B,add_all,0,b2121489-7df4-4528-9b44-3258beebe829,0e4e4c46,2,0,False,False,0.0,248,198,0,0.7983870967741935,5,type_ii,False,False
Qwen3.5-4B,add_all,0,800ed4e3-3fdd-4a98-81a8-5d366924f0ea,0e5e2d1a,1,1,True,True,1.0,239,175,0,0.7322175732217573,4,type_i,False,False
Qwen3.5-4B,add_all,0,2b56a8bc-cd35-4679-96c1-7661b10963c4,0ea62687,2,1,True,False,0.5,205,153,0,0.7463414634146341,4,type_i,False,False
Qwen3.5-4B,add_all,0,89aa2e16-cd5e-49ef-b378-21a6239db2a6,0edc2aef,1,0,False,False,0.0,228,228,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,e7be70aa-6f46-4426-9cee-a68ac23e2f43,0f05491a,2,2,True,True,1.0,244,100,0,0.4098360655737705,4,type_ii,False,False
Qwen3.5-4B,add_all,0,f66b9294-cb8f-41e4-8f60-518b01814048,10d9b85a,3,0,False,False,0.0,254,254,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,cfe15d7d-74ac-462e-b088-2703809cbdf9,10e09553,2,0,False,False,0.0,252,252,0,1.0,5,type_ii,False,False
Qwen3.5-4B,add_all,0,329ecd04-a0c3-4bed-84dd-b0471869929d,118b2229,1,1,True,True,1.0,236,191,0,0.809322033898305,5,type_i,False,False
Qwen3.5-4B,add_all,0,a73ff9b8-7b4c-4e18-8731-493217775fce,1192316e,2,2,True,True,1.0,241,124,0,0.5145228215767634,5,type_i,False,False
Qwen3.5-4B,add_all,0,f66e9e83-c283-4ccf-9e36-0d38f28ab86d,129d1232,3,0,False,False,0.0,228,228,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,f6e77432-c7e4-4837-89d7-9ec779718346,1568498a,1,0,False,False,0.0,228,228,0,1.0,4,type_i,False,False
Qwen3.5-4B,add_all,0,21934ed3-5b92-4e42-976a-5a3fea70d827,15745da0,1,0,False,False,0.0,235,235,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,e6480499-87b4-400d-9349-89f8375289dd,157a136e,2,0,False,False,0.0,219,219,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,73cd326b-fdbb-49fb-8eed-9802b8a6eaa5,16c90bf4,1,1,True,True,1.0,211,155,0,0.7345971563981043,4,type_i,False,False
Qwen3.5-4B,add_all,0,d677ccef-6fde-46ff-92c6-addd767b6803,184da446,2,0,False,False,0.0,209,209,0,1.0,4,type_ii,False,False
Qwen3.5-4B,add_all,0,e7920a20-2bc6-442e-9bc7-333e861a6782,18bc8abd,2,1,True,False,0.5,201,144,0,0.7164179104477612,4,type_ii,False,False
Qwen3.5-4B,add_all,0,2d3ef47c-2f5e-43bf-848d-3400ea57b247,18dcd5a5,1,1,True,True,1.0,246,174,0,0.7073170731707317,4,type_i,False,False
Qwen3.5-4B,add_all,0,f63440d1-23df-4ca6-b4b5-78cf8df47f68,1903aded,1,1,True,True,1.0,255,193,0,0.7568627450980392,5,type_i,False,False
Qwen3.5-4B,add_all,0,2d5ca7af-fa79-4b64-8c52-96d8de0b4b9d,195a1a1b,1,0,False,False,0.0,231,231,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,2c7e0d4d-6a6c-417c-ac9e-f275585493cc,19b5f2b3,1,0,False,False,0.0,232,232,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,b7d57339-1633-4130-afcb-647b70b03da4,1a1907b4,1,0,False,False,0.0,228,228,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,e29ae8f7-cdc8-4f6b-8b00-aa1f39b58c04,1a8a66a6,3,0,False,False,0.0,242,242,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,c27c2f63-fa1f-4b26-b09c-41cd7b51718a,1b9b7252,1,1,True,True,1.0,253,171,0,0.6758893280632411,5,type_i,False,False
Qwen3.5-4B,add_all,0,145890bf-0cb9-42bd-bdee-29ca2daba1db,1c0ddc50,4,0,False,False,0.0,232,232,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,99ba3cd0-9f8b-4f98-8c38-ccadfb53f939,1c549ce4,2,0,False,False,0.0,229,229,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,01a74ca6-9cc4-472d-bdab-9cfea477ed36,1cea1afa,2,0,False,False,0.0,217,217,0,1.0,5,type_ii,False,False
Qwen3.5-4B,add_all,0,29295a67-be68-4e0d-8d4a-bb9e6289be50,1d4da289,1,1,True,True,1.0,227,175,0,0.7709251101321586,5,type_i,False,False
Qwen3.5-4B,add_all,0,f321a3c0-6590-4506-bc10-f1c02f157e87,1d4e3b97,2,0,False,False,0.0,228,228,0,1.0,4,type_i,False,False
Qwen3.5-4B,add_all,0,27e55708-9d39-4ac5-8fdf-1f278d9e8450,1da05512,2,0,False,False,0.0,220,220,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,fb7eac72-84fb-40b6-abac-7e49f4c50ace,1de5cff2,1,1,True,True,1.0,230,178,0,0.7739130434782608,5,type_i,False,False
Qwen3.5-4B,add_all,0,7d83c3ed-24e7-4ccf-9303-a7372562c7de,1e043500,1,0,False,False,0.0,256,256,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,f221b545-5950-407d-98d2-683306ea0062,1f2b8d4f,2,1,True,False,0.5,230,172,0,0.7478260869565218,5,type_i,False,False
Qwen3.5-4B,add_all,0,47abdc78-efad-45ce-8d6d-306ec846cc0d,1faac195,1,1,True,True,1.0,243,202,0,0.831275720164609,5,type_i,False,False
Qwen3.5-4B,add_all,0,cc435466-292f-418a-8b84-4a4716e8bf5a,2133c1b5,2,0,False,False,0.0,235,189,0,0.8042553191489362,5,type_ii,False,False
Qwen3.5-4B,add_all,0,b2e38bc1-e0f9-46bd-be2f-fb1f26bccad2,21436231,1,1,True,True,1.0,210,160,0,0.7619047619047619,4,type_i,False,False
Qwen3.5-4B,add_all,0,f3027fc6-d5a3-47b1-8fa1-2c6545af9dc8,21d02d0d,2,2,True,True,1.0,232,97,0,0.41810344827586204,4,type_i,False,False
Qwen3.5-4B,add_all,0,a13f3869-559d-4ec9-8dd0-261c60c5906f,22d2cb42,1,0,False,False,0.0,239,196,0,0.8200836820083682,5,type_ii,False,False
Qwen3.5-4B,add_all,0,125bea9e-73ae-4d8e-bee8-21c9b2915614,2311e44b,2,1,True,False,0.5,240,190,0,0.7916666666666666,5,type_i,False,False
Qwen3.5-4B,add_all,0,c59fc060-5273-407d-954b-a48eb93d5834,2318644b,2,2,True,True,1.0,215,104,0,0.48372093023255813,4,type_i,False,False
Qwen3.5-4B,add_all,0,6c1f533b-4890-4fe5-9fad-8f7484c86bf3,25e5aa4f,1,1,True,True,1.0,216,172,0,0.7962962962962963,5,type_i,False,False
Qwen3.5-4B,add_all,0,dea79f58-5c59-483f-81ee-777a881361b9,2698e78f,2,0,False,False,0.0,218,172,0,0.7889908256880734,5,type_ii,False,False
Qwen3.5-4B,add_all,0,2a9fe001-ae1b-4063-87a3-046cde0f05c3,26bdc477,2,0,False,False,0.0,251,251,0,1.0,5,type_ii,False,False
Qwen3.5-4B,add_all,0,5b176939-ceb4-4e64-84d0-6d95a0440dd7,27016adc,2,0,False,False,0.0,209,209,0,1.0,4,type_i,False,False
Qwen3.5-4B,add_all,0,2e7a4af7-b80f-4eda-9df2-b816ad740ed6,2788b940,5,0,False,False,0.0,209,209,0,1.0,4,type_i,False,False
Qwen3.5-4B,add_all,0,206e1dc0-e224-4f21-9edb-87a817849373,28bcfaac,1,0,False,False,0.0,192,192,0,1.0,4,type_i,False,False
Qwen3.5-4B,add_all,0,9dc85466-349b-4eca-a129-eb30b15dd19e,28dc39ac,5,0,False,False,0.0,245,245,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,7dca224b-4b9f-4c1a-89fc-43757df966c1,29f2956b,1,0,False,False,0.0,231,231,0,1.0,4,type_i,False,False
Qwen3.5-4B,add_all,0,c87979c2-1f7e-4e13-9dba-38c9dc5cafe3,2a1811e2,2,0,False,False,0.0,209,209,0,1.0,4,type_i,False,False
Qwen3.5-4B,add_all,0,948e997e-2de4-4df6-af42-4eacdaa2fbdd,2b8f3739,3,0,False,False,0.0,224,224,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,c2fa2909-a443-422e-8fe1-f387e311b1a0,2bf43736,1,1,True,True,1.0,245,173,0,0.7061224489795919,4,type_i,False,False
Qwen3.5-4B,add_all,0,fa37881e-fc18-4a68-ba3f-edc8360c6184,2c63a862,2,0,False,False,0.0,248,248,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,e77d00b8-d218-4480-be88-a97339674ddb,2ce6a0f2,4,0,False,False,0.0,221,221,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,8b02d300-804b-4dee-9995-6330c349de82,2e6d26dc,5,0,False,False,0.0,256,256,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,64ff3a39-b136-4dbb-8b26-788848cd19db,2ebe6c90,2,2,True,True,1.0,219,101,0,0.4611872146118721,4,type_i,False,False
Qwen3.5-4B,add_all,0,e536323d-c73a-46b8-9189-d41f8e5b7e6f,2ebe6c92,2,0,False,False,0.0,252,252,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,9ee1697c-8908-4fbe-88b3-ed60cba51dc9,311778f1,1,1,True,True,1.0,240,178,0,0.7416666666666667,4,type_i,False,False
Qwen3.5-4B,add_all,0,9ef3c446-55e9-4c25-a6a2-c5857cb93946,32260d93,1,0,False,False,0.0,221,221,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,bfa69cc3-b801-4f58-81ae-6d357b04bedc,3249768e,1,0,False,False,0.0,218,218,0,1.0,4,type_i,False,False
Qwen3.5-4B,add_all,0,67e0628a-1eee-40ed-bd18-6f4c7f2aadcc,352ab8bd,1,1,True,True,1.0,198,117,0,0.5909090909090909,3,type_i,False,False
Qwen3.5-4B,add_all,0,1c73178c-97ce-4c84-b6db-bf5ddbf316e2,35a27287,2,0,False,False,0.0,230,230,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,62f5c32a-117d-4a76-b587-b3bbfeb106d4,36580ce8,1,0,False,False,0.0,228,228,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,92c2df25-cd46-45dd-a979-3c36cb5aa6c4,36b9f61e,3,0,False,False,0.0,241,241,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,f54cdf49-5752-48df-b8ce-156fc8339405,370a8ff4,2,1,True,False,0.5,242,191,0,0.7892561983471075,5,type_i,False,False
Qwen3.5-4B,add_all,0,abb38a88-df08-48eb-90ce-930e96f4600d,37d43f65,1,1,True,True,1.0,243,183,0,0.7530864197530864,5,type_i,False,False
Qwen3.5-4B,add_all,0,2e90eff8-0d33-4c1f-801b-57ef06007b34,37f165cf,2,2,True,True,1.0,251,151,0,0.601593625498008,5,type_i,False,False
Qwen3.5-4B,add_all,0,e38482fa-b871-4833-9496-9c13ee327194,38146c39,2,0,False,False,0.0,255,201,0,0.788235294117647,5,type_i,False,False
Qwen3.5-4B,add_all,0,c597e88f-e135-4314-adb1-e8b66a25bcc7,3a704032,3,0,False,False,0.0,240,240,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,5fb074d9-fe36-408b-8cf2-b80370036fff,3b6f954b,1,0,False,False,0.0,221,221,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,29ec17f4-deef-4a82-a2f6-03bb9ad3171b,3ba21379,1,0,False,False,0.0,218,170,0,0.7798165137614679,5,type_ii,False,False
Qwen3.5-4B,add_all,0,e8444951-efca-4915-8c05-514bc98d8536,3c1045c8,2,0,False,False,0.0,228,228,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,8c51cb70-b376-448f-a828-d6f86cb22d37,3d86fd0a,1,1,True,True,1.0,218,174,0,0.7981651376146789,5,type_i,False,False
Qwen3.5-4B,add_all,0,8f521aee-c3eb-43de-9db7-e3a62ef9a630,3e321797,1,0,False,False,0.0,231,231,0,1.0,4,type_i,False,False
Qwen3.5-4B,add_all,0,6b726144-8651-4ccd-8a3f-e4c6bdc31f34,3f1e9474,1,0,False,False,0.0,232,232,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,e8da42ed-0f99-4438-b9c0-609d60ca12dd,3fdac837,2,0,False,False,0.0,230,230,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,9c969664-85c9-4101-ada8-56a08990ee5b,3fe836c9,2,0,False,False,0.0,237,237,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,4899b6ba-5dc1-4dcb-a991-39bdb7ddf51c,4100d0a0,1,0,False,False,0.0,221,221,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,01714c5a-b394-4de4-9a7e-3be9de655f0b,41275add,1,1,True,True,1.0,222,133,0,0.5990990990990991,4,type_i,False,False
Qwen3.5-4B,add_all,0,206ae6d9-b36c-41fe-9d7d-5c8b082b0cf5,41698283,2,0,False,False,0.0,238,238,0,1.0,5,type_ii,False,False
Qwen3.5-4B,add_all,0,1caed7e6-d163-43dd-b8c6-00730ba747d3,42ec0761,2,0,False,False,0.0,192,152,0,0.7916666666666666,4,type_ii,False,False
Qwen3.5-4B,add_all,0,61d1fc44-0ca0-49a7-b64c-f2f44c2244ce,4388e9dd,1,0,False,False,0.0,246,246,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,7ca74350-bc64-49ba-8d06-645e41c99114,45dc21b6,2,0,False,False,0.0,215,215,0,1.0,5,type_ii,False,False
Qwen3.5-4B,add_all,0,f477bdc4-3f51-4e8a-a846-d5e822937a41,46a3abf7,3,0,False,False,0.0,227,227,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,8433f2c7-2840-495a-9a78-4252cec9f75f,488d3006,1,0,False,False,0.0,239,239,0,1.0,4,type_i,False,False
Qwen3.5-4B,add_all,0,e30e3f52-74e1-432c-bfc7-88a4de49e459,4adc0475,2,2,True,True,1.0,248,130,0,0.5241935483870968,5,type_i,False,False
Qwen3.5-4B,add_all,0,047440dc-477f-4ea4-ad3d-39949324fe80,4b24c848,2,0,False,False,0.0,252,252,0,1.0,6,type_ii,False,False
Qwen3.5-4B,add_all,0,20c4bf50-1603-4097-878d-eb055fbee6ab,4baee567,1,1,True,True,1.0,223,168,0,0.7533632286995515,4,type_i,False,False
Qwen3.5-4B,add_all,0,3c73b785-add4-4f7c-b750-3dc5a512cb45,4bc144e2,2,1,True,False,0.5,215,167,0,0.7767441860465116,5,type_i,False,False
Qwen3.5-4B,add_all,0,6c65e399-db9c-4bc6-a7e1-313af181864b,4c36ccef,1,0,False,False,0.0,243,243,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,c64e2cc7-8c60-478b-a266-e9c695db8b80,4d6b87c8,2,0,False,False,0.0,225,180,0,0.8,5,type_ii,False,False
Qwen3.5-4B,add_all,0,8c381455-0095-4a17-b421-504de0a9e246,4dfccbf7,2,0,False,False,0.0,222,222,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,67797d2e-ef26-401c-898d-359ede41bf10,4dfccbf8,1,0,False,False,0.0,217,217,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,9e168126-933c-460e-bf5f-972fb65746d0,4f54b7c9,5,0,False,False,0.0,227,227,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,7844331e-c0ef-45f4-b3de-26f6393a9f5f,4fd1909e,1,0,False,False,0.0,230,230,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,89106fd4-066d-4a27-a0bd-ebe58fc6527d,5025383b,2,0,False,False,0.0,231,231,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,ca7393e0-9a64-4ec5-9f2e-a39e8c80a7ab,505af2f5,3,1,True,False,0.3333333333333333,247,184,0,0.7449392712550608,5,type_i,False,False
Qwen3.5-4B,add_all,0,a0900915-c26b-463a-96ea-6eda1de47899,50635ada,1,0,False,False,0.0,217,217,0,1.0,5,type_ii,False,False
Qwen3.5-4B,add_all,0,30187ef4-edb2-45e9-bd78-d02fd63e7781,51a45a95,1,1,True,True,1.0,227,163,0,0.7180616740088106,5,type_i,False,False
Qwen3.5-4B,add_all,0,28ab5097-2cff-493a-8b1d-9427c9d8a925,51b23612,1,1,True,True,1.0,251,190,0,0.7569721115537849,5,type_i,False,False
Qwen3.5-4B,add_all,0,7519b440-683a-45be-8f7b-663950ee371a,51c32626,1,1,True,True,1.0,210,152,0,0.7238095238095238,4,type_i,False,False
Qwen3.5-4B,add_all,0,6e49bbfa-d7e2-4dc7-ac05-27a68ca30f0c,54026fce,1,0,False,False,0.0,224,224,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,fada485e-c299-4696-b484-f747a4c3decc,545bd2b5,1,1,True,True,1.0,234,170,0,0.7264957264957265,4,type_i,False,False
Qwen3.5-4B,add_all,0,a1c4c936-a762-408b-a92b-877835d534a1,55241a1f,2,0,False,False,0.0,230,230,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,bcecda4e-9a0b-4333-b2d4-bb30ba787d2e,561fabcd,1,1,True,True,1.0,240,193,0,0.8041666666666667,5,type_i,False,False
Qwen3.5-4B,add_all,0,7a476879-d052-42a7-ba0a-91297fbad7bb,577d4d32,1,0,False,False,0.0,240,240,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,61efc212-ad33-4dc0-a57f-13ec2844501b,57f827a0,1,0,False,False,0.0,224,224,0,1.0,4,type_i,False,False
Qwen3.5-4B,add_all,0,8c682be6-5454-403a-b7ca-7ea0e6393119,5809eb10,1,0,False,False,0.0,221,221,0,1.0,4,type_i,False,False
Qwen3.5-4B,add_all,0,79c7de50-2b40-4347-a324-325eb12299ba,5831f84d,2,0,False,False,0.0,237,237,0,1.0,5,type_ii,False,False
Qwen3.5-4B,add_all,0,42151af5-f627-4dfc-8f84-70981ebe935e,58470ed2,1,1,True,True,1.0,215,144,0,0.6697674418604651,4,type_i,False,False
Qwen3.5-4B,add_all,0,526dcaf6-74e4-4b71-8aee-b569c9a3e6a0,58bf7951,1,0,False,False,0.0,252,252,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,d3eb1600-db98-4498-a436-c0af9042c8e1,58ef2f1c,1,0,False,False,0.0,232,232,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,e3ee35c8-7b2e-4207-8031-d3898fc0fe69,59524333,2,0,False,False,0.0,244,244,0,1.0,5,type_ii,False,False
Qwen3.5-4B,add_all,0,c3c3eb74-999f-4c45-9016-2080c1522bdb,5a4f22c0,1,1,True,True,1.0,213,141,0,0.6619718309859155,4,type_ii,False,False
Qwen3.5-4B,add_all,0,7d975007-b2a1-4647-b69d-c50c9e0fdd0b,5a7937c8,3,0,False,False,0.0,235,235,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,2f326770-f443-4f39-85df-24b5c548faed,5c40ec5b,1,0,False,False,0.0,229,229,0,1.0,5,type_ii,False,False
Qwen3.5-4B,add_all,0,9e56379b-11d6-4e31-a8ae-4f4af72982fd,5d3d2817,1,0,False,False,0.0,232,232,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,2fe1c72b-f046-42cd-8752-1b0b48a578a3,5e1b23de,1,1,True,True,1.0,234,180,0,0.7692307692307693,5,type_i,False,False
Qwen3.5-4B,add_all,0,b963ee67-e99d-4a09-89c9-926d8814d9aa,60036106,2,1,True,False,0.5,247,189,0,0.7651821862348178,5,type_i,False,False
Qwen3.5-4B,add_all,0,0ceef3fd-4e4d-41ff-8fec-27c93581c2cb,60159905,3,0,False,False,0.0,250,250,0,1.0,5,type_i,False,False
Qwen3.5-4B,add_all,0,04b2f60a-a0cf-43af-bc8d-ed0ead2147bf,603deb26,2,1,True,False,0.5,235,152,0,0.6468085106382979,4,type_ii,False,False
